TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_KOR_NAME,MIX,ORI,CLASS,MIXTURE_MIX_TYPE,MIXTURE_INGR_CODE,MIXTURE_INGR_ENG_NAME,MIXTURE_INGR_KOR_NAME,MIXTURE_MIX,MIXTURE_ORI,MIXTURE_CLASS,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,DEL_YN
"병용금기","복합",D000455,Atorvastatin,"아토르바스타틴","[D000152]Amlodipine (암로디핀)/[D000011]Valsartan(발사르탄)","[I004369]아토르바스타틴칼슘수화물/[M093499]아토르바스타틴칼슘/[M213543]무수아토르바스타틴칼슘/[M215219]아토르바스타틴칼슘삼수화물/[M218956]아토르바스타틴삼수화물/[M244955]아토르바스타틴 스트론튬/[M247057]아토르바스타틴칼슘염무수물/[M251687]아토르바스타틴칼슘/[M256664]아토르바스타틴칼슘수화물/[M263837]아토르바스타틴/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[M090403]발사르탄","[02190]기타의 순환계용약","복합",D001362,Glecaprevir,"글레카프레비르","[D001363]Pibrentasvir(피브렌타스비르)","[A001652]글레카프레비르/[M267082]글레카프레비르/[A003331]피브렌타스비르/[M267076]피브렌타스비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 가능","","정상"
"병용금기","복합",D000518,Pitavastatin,"피타바스타틴","[D000686]Fenofibrate(페노피브레이트)","[M102119]피타바스타틴칼슘/[M259724]피타바스타틸칼슘/[M051799]페노피브레이트/[M092604]미세화페노피브레이트/[M095127]페노피브레이트펠렛/[M096854]미세화페노피브레이트구형과립/[M099150]페노피브레이트펠렛타입/[M099756]미세화페노피브레이트혼합분말/[M255612]페노피브릭산/[M256159]페노피브레이트콜린/[M257159]페노피브레이트 과립(미분화)/[M260738]페노피브레이트(미분화)","[02180]동맥경화용제","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"신기능 악화를 수반하는 횡문근융해증 발현 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000785]Nebivolol(네비보롤)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M246568]네비보롤염산염/[M254774]네비보롤염산염","[02190]기타의 순환계용약","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000972]Olmesartan(올메사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[I002674]올메사르탄메독소밀/[M102509]올메사탄메독소밀/[M253843]올메사탄실렉세틸/[M256141]올메사탄실렉세틸/[M257074]올메사르탄메독소밀","[02190]기타의 순환계용약","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것",20231220,"횡문근융해증을 포함한 근육 관련 이상반응 보고","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000972]Olmesartan(올메사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[I002674]올메사르탄메독소밀/[M102509]올메사탄메독소밀/[M253843]올메사탄실렉세틸/[M256141]올메사탄실렉세틸/[M257074]올메사르탄메독소밀","[02190]기타의 순환계용약","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D001688]Omega-3-Acid Ethyl Esters 90(오메가3산에틸에스테르90)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[A000877]오메가3산/[M261637]오메가3산에틸에스테르90","[02180]동맥경화용제","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
"병용금기","복합",D000518,Pitavastatin,"피타바스타틴","[D000686]Fenofibrate(페노피브레이트)","[M102119]피타바스타틴칼슘/[M259724]피타바스타틸칼슘/[M051799]페노피브레이트/[M092604]미세화페노피브레이트/[M095127]페노피브레이트펠렛/[M096854]미세화페노피브레이트구형과립/[M099150]페노피브레이트펠렛타입/[M099756]미세화페노피브레이트혼합분말/[M255612]페노피브릭산/[M256159]페노피브레이트콜린/[M257159]페노피브레이트 과립(미분화)/[M260738]페노피브레이트(미분화)","[02180]동맥경화용제","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것",20231220,"횡문근융해증, 근무력증, 동통 발생 가능","","정상"
"병용금기","복합",D000305,Pravastatin,"프라바스타틴","[D000686]Fenofibrate(페노피브레이트)","[M084105]프라바스타틴나트륨/[M051799]페노피브레이트/[M092604]미세화페노피브레이트/[M095127]페노피브레이트펠렛/[M096854]미세화페노피브레이트구형과립/[M099150]페노피브레이트펠렛타입/[M099756]미세화페노피브레이트혼합분말/[M255612]페노피브릭산/[M256159]페노피브레이트콜린/[M257159]페노피브레이트 과립(미분화)/[M260738]페노피브레이트(미분화)","[02180]동맥경화용제","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것",20231220,"횡문근융해증을 포함한 근육 관련 이상반응 보고","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000152]Amlodipine (암로디핀)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염","[02190]기타의 순환계용약","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000152]Amlodipine (암로디핀)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염","[02190]기타의 순환계용약","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000718]Metformin(메트포르민)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소","[03960]당뇨병용제","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000718]Metformin(메트포르민)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M201260]염산메트포민/[M214651]염산메트포르민/[M223014]메트포르민염산염/[M244179]메트포르민염산염/[M255741]메트포르민아세트산염/[M263864]메트포르민/[M266682]메트포르민염산염 콜로이드성이산화규소","[03960]당뇨병용제","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D001688]Omega-3-Acid Ethyl Esters 90(오메가3산에틸에스테르90)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[A000877]오메가3산/[M261637]오메가3산에틸에스테르90","[02180]동맥경화용제","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것",20231220,"횡문근융해증을 포함한 근육 관련 이상반응 보고","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D001688]Omega-3-Acid Ethyl Esters 90(오메가3산에틸에스테르90)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[A000877]오메가3산/[M261637]오메가3산에틸에스테르90","[02180]동맥경화용제","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000485]Telmisartan(텔미사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M090395]텔미사르탄/[M264500]텔미사르탄파우더(23.9%)","[02190]기타의 순환계용약","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000972]Olmesartan(올메사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[I002674]올메사르탄메독소밀/[M102509]올메사탄메독소밀/[M253843]올메사탄실렉세틸/[M256141]올메사탄실렉세틸/[M257074]올메사르탄메독소밀","[02190]기타의 순환계용약","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000485]Telmisartan(텔미사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M090395]텔미사르탄/[M264500]텔미사르탄파우더(23.9%)","[02190]기타의 순환계용약","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것",20231220,"횡문근융해증, 근무력증, 동통 발생 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000485]Telmisartan(텔미사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M090395]텔미사르탄/[M264500]텔미사르탄파우더(23.9%)","[02190]기타의 순환계용약","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000011]Valsartan(발사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M090403]발사르탄","[02190]기타의 순환계용약","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000011]Valsartan(발사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M090403]발사르탄","[02190]기타의 순환계용약","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것",20231220,"횡문근융해증을 포함한 근육 관련 이상반응 보고","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000011]Valsartan(발사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M090403]발사르탄","[02190]기타의 순환계용약","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000152]Amlodipine (암로디핀)/[D000624]Fimasartan(피마사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[M258703]피마사르탄칼륨삼수화물/[M264048]피마사르탄칼륨삼수화물과립","[02190]기타의 순환계용약","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000350]Ezetimibe(에제티미브)/[D000485]Telmisartan(텔미사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M097492]에제티미브/[M090395]텔미사르탄/[M264500]텔미사르탄파우더(23.9%)","[02190]기타의 순환계용약","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000350]Ezetimibe(에제티미브)/[D000485]Telmisartan(텔미사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M097492]에제티미브/[M090395]텔미사르탄/[M264500]텔미사르탄파우더(23.9%)","[02190]기타의 순환계용약","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것",20231220,"횡문근융해증을 포함한 근육 관련 이상반응 보고","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000350]Ezetimibe(에제티미브)/[D000485]Telmisartan(텔미사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M097492]에제티미브/[M090395]텔미사르탄/[M264500]텔미사르탄파우더(23.9%)","[02190]기타의 순환계용약","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","단일",D000027,Simvastatin,"심바스타틴","","[M089710]심바스타틴","[02180]동맥경화용제","복합",D000673,Cobicistat,"코비시스타트","[D000150]Atazanavir(아타자나비르)","[M256270]코비시스타트이산화규소/[M249264]아타자나비어황산염/[M263079]아타자나비르황산염","[06290]기타의 화학요법제",20231220,"횡문근 융해를 포함한 근육병과 같은 중대한 반응 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000152]Amlodipine (암로디핀)/[D000624]Fimasartan(피마사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[M258703]피마사르탄칼륨삼수화물/[M264048]피마사르탄칼륨삼수화물과립","[02190]기타의 순환계용약","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것",20231220,"횡문근융해증을 포함한 근육 관련 이상반응 보고","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000152]Amlodipine (암로디핀)/[D000624]Fimasartan(피마사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[M258703]피마사르탄칼륨삼수화물/[M264048]피마사르탄칼륨삼수화물과립","[02190]기타의 순환계용약","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000152]Amlodipine (암로디핀)/[D000972]Olmesartan(올메사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[I002674]올메사르탄메독소밀/[M102509]올메사탄메독소밀/[M253843]올메사탄실렉세틸/[M256141]올메사탄실렉세틸/[M257074]올메사르탄메독소밀","[02190]기타의 순환계용약","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000152]Amlodipine (암로디핀)/[D000972]Olmesartan(올메사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[I002674]올메사르탄메독소밀/[M102509]올메사탄메독소밀/[M253843]올메사탄실렉세틸/[M256141]올메사탄실렉세틸/[M257074]올메사르탄메독소밀","[02190]기타의 순환계용약","단일",D000619,"Fusidic Acid","푸시딘산","","[M020165]푸시딘산나트륨/[M020229]푸시딘산","[06110]주로 그람양성균에 작용하는 것",20231220,"횡문근융해증을 포함한 근육 관련 이상반응 보고","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000152]Amlodipine (암로디핀)/[D000972]Olmesartan(올메사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[I002674]올메사르탄메독소밀/[M102509]올메사탄메독소밀/[M253843]올메사탄실렉세틸/[M256141]올메사탄실렉세틸/[M257074]올메사르탄메독소밀","[02190]기타의 순환계용약","복합",D001072,Ledipasvir,"레디파스비르","[D001071]Sofosbuvir(소포스부비르)","[I012702]레디파스비르/[M262910]레디파스비르/[I012701]소포스부비르
/[M260784]소포스부비어/[M262752]소포스부비르","[06290]기타의 화학요법제",20231220,"횡문근융해증을 포함한 근육병증 위험 증가 가능","","정상"
"병용금기","단일",D000027,Simvastatin,"심바스타틴","","[M089710]심바스타틴","[02180]동맥경화용제","복합",D000673,Cobicistat,"코비시스타트","[D000395]Darunavir(다루나비르)","[M256270]코비시스타트이산화규소/[M258751]다루나비르에탄올레이트","[06290]기타의 화학요법제",20231220,"근육병증과 같은 이상사례 초래 가능","","정상"
"병용금기","복합",D000027,Simvastatin,"심바스타틴","[D000152]Amlodipine (암로디핀)","[M089710]심바스타틴/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염","[02190]기타의 순환계용약","단일",D000405,Posaconazole,"포사코나졸","","[M256381]포사코나졸(미분화)","[06290]기타의 화학요법제",20231220,"횡문근융해증 발생 가능","","정상"
"병용금기","복합",D000027,Simvastatin,"심바스타틴","[D000152]Amlodipine (암로디핀)","[M089710]심바스타틴/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염","[02190]기타의 순환계용약","단일",D000712,Ritonavir,"리토나비르","","[M259362]리토나비르","[06290]기타의 화학요법제",20231220,"횡문근융해를 포함한 근육병증 위험 가능","","정상"
"병용금기","복합",D000219,Rosuvastatin,"로수바스타틴","[D000152]Amlodipine (암로디핀)/[D000485]Telmisartan(텔미사르탄)","[M095744]로수바스타틴칼슘/[M258559]로수바스타틴칼슘염/[M270546]로수바스타틴칼슘(미분화)/[M083437]베실산암로디핀/[M100608]말레인산암로디핀/[M100610]캄실산암로디핀/[M101934]암로디핀/[M102166]메실산암로디핀일수화물/[M102534]암로디핀오로트산염/[M222875]암로디핀베실산염/[M246033]암로디핀캄실산염/[M250821]암로디핀아디핀산염/[M250983]암로디핀말레산염/[M251079]암로디핀니코틴산염/[M254832]암로디핀메실산염일수화물/[M257408]암로디핀아디프산염/[M090395]텔미사르탄/[M264500]텔미사르탄파우더(23.9%)","[02190]기타의 순환계용약","단일",D000334,Cyclosporine,"사이클로스포린","","[A005971]시클로스포린/[M040068]마이크로에멀젼용시클로스포린/[M085282]사이클로스포린/[M085565]시클로스포린","[01420]자격요법제(비특이성면역억제제를 포함)",20231220,"근육통, 근육약화, 근염, 때때로 횡문근 변성을 포함한 근육독성 촉진 가능","","정상"
