DUR_SEQ,TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,ORI_INGR,CLASS_NAME,FORM_NAME,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,DEL_YN,AGE_BASE
3294,"특정연령대금기","단일",D000329,Verapamil,"베라파밀","","[M080637]염산베라파밀/[M203207]베라파밀염산염","[02170]혈관확장제","정제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제/용액주사제",20171106,"신생아 및 영아는 칼슘채널 차단제의 감수성이 높고, 서맥, 심장마비 등을 일으킬 위험이 있음
신생아 및 영아에게 이 약을 투여했을 때 심각한 서맥과 저혈압, 심장마비 등이 나타났다는 보고가 있음","","정상","24개월 미만"
3295,"특정연령대금기","단일",D000920,L-Carbocisteine,"엘카르보시스테인","","[I000322]L-카르보시스테인/[M220819]L-카르보시스테인/[M227255]엘-카르보시스테인/[M238361]엘카르보시스테인","[02220]진해거담제","캡슐/액상시럽제/건조시럽용 과립제",20171106,"Mucolytics는 2세 미만에서 호흡기 장애 유발 가능","","정상","24개월 미만"
3149,"특정연령대금기","단일",D000903,Levocetirizine,"레보세티리진","","[M102532]염산레보세티리진/[M102581]레보세티리진/[M228621]레보세티리진염산염/[M233506]레보세티리진염산영/[M244596]레보세티리진염산염","[01410]항히스타민제","경구용현탁액제/점이제, 현탁액용산제/현탁액제용주사용용제/직장용현탁액제/일반현탁분무제/정량현탁분무제/이식용현탁액제/점이현탁액제/유제/틴크제/전제/침제/레모네이드제/방향수제/주정제/피부액제/피부리니멘트제/도료/샴푸/경구용액제/질세정액/관류제/점이액제/혈액항응고보존액제/밀폐제용용액제/장기보존용액제/주사/피부단자시험용용액/방광내적용용액",20161230,"(액제) 1세 미만의 영아에 대한 사용 경험이 적어 투여하지 않음.1세 이상 6세 미만의 소아에 대한 임상시험 결과, 가장 흔하게 나타난 이상반응은 발열, 설사, 구토, 중이염이었음.","","정상","1세 미만"
3151,"특정연령대금기","복합",D000506,Diclofenac,"디클로페낙","[D000233]Misoprostol(미소프로스톨)","[M050288]디클로페낙나트륨/[M083248]디클로페낙/[M083349]디클로페낙베타디메칠아미노에탄올/[M084600]디클로페낙칼륨/[M086205]디클로페낙디에칠암모늄/[M102665]디클로페낙에폴아민/[M230206]디클로페낙 β-디메칠아미노에탄올/[M249599]디클로페낙디에틸암모늄/[M251996]디클로페낙베타디메틸아미노에탄올/[M252249]디클로페낙β-디메틸아미노에탄올/[M255472]디클로페낙디에틸아민염/[M256203]디클로페낙디에틸아민/[M082141]미소프로스톨에취ㆍ피ㆍ엠ㆍ씨배산/[M082142]미소프로스톨/[M098012]미소프로스톨에취ㆍ피ㆍ엠ㆍ씨배산(1:100)/[M216471]미소프로스톨·히드록시프로필메칠셀룰로오스배산(1:100)/[M254672]미소프로스톨히프로멜로오스배산(1:100)/[M256097]미소프로스톨·히드록시프로필메틸셀룰로오스배산(1:100)/[M256598]미소프로스톨-히드록시프로필메틸셀룰로오스 배산/[M257626]미소프로스톨 100배산/[M258072]미소프로스톨 에취.피.엠.씨 배산","[01140]해열.진통.소염제/[02320]소화성궤양용제","정제",20161230,"소아에 대한 안전성 유효성이 아직 확립되지 않았으므로 사용하지 말 것","","정상","18세 미만"
3296,"특정연령대금기","복합",D001005,Olodaterol,"올로다테롤","[D001006]Tiotropium(티오트로피움)","[I012706]올로다테롤염산염/[M262661]올로다테롤염산염/[M100354]브롬화티오트로피움일수화물/[M260630]티오트로퓸브롬화물수화물/[M261811]브롬화티오트로피움일수화물(미분화)/[M265286]티오트로퓸브롬화물(미분화)","[02290]기타의 호흡기관용약","정량흡입제, 용액제/정량흡입제, 현탁액제/정량흡입제, 분말제/흡입제, 미분류",20171106,"안전성 및 유효성 미확립","","정상","18세 미만"
3297,"특정연령대금기","단일",D000987,Cholecalciferol,"콜레칼시페롤","","[M040594]콜레칼시페롤/[M094322]농축콜레칼시페롤분말/[M099907]콜레칼시페롤과립/[M102050]콜레칼시페롤농축분말/[M218189]농축콜레칼시페롤(분말형)/[M233228]콜레칼시페롤농축물(분말형)/[M255949]농축콜레칼시페롤과립/[M256378]농축콜레칼시페롤 과립","","캡슐",20171106,"","","삭제","6세 미만"
3298,"특정연령대금기","단일",D001059,Zabofloxacin,"자보플록사신","","[I012683]자보플록사신D-아스파르트산염수화물
/[M261970]자보플록사신D-아스파르트산염수화물","[06290]기타의 화학요법제","정제",20171106,"안전성 및 유효성 미확립
퀴놀론계 항균제는 몇몇 어린 동물종에서 관절병증, 뼈연골증을 유발함","","정상","18세 미만"
3299,"특정연령대금기","단일",D000631,Mesalazine,"메살라진","","[I002148]메살라진/[M083890]메살라진/[M088568]메살라민/[M095342]메살라민(5-아미노살리실산)","[02390]기타의 소화기관용약","서방정/서방성필름코팅정/서방성당의정/서방성다층정/서방성장용필름코팅정/서방성과립제",20171106,"","","정상","6세 미만"
3300,"특정연령대금기","단일",D000633,Mometasone,"모메타손","","[M070188]모메타손푸로에이트/[M099947]푸로산모메타손/[M264264]모메타손푸로에이트일수화물","[02220]진해거담제","정제/산제/용액용산제/현탁액용산제/세립/용액용세립제/현탁액용세립제/정량흡입제, 용액제/정량흡입제, 현탁액제/정량흡입제, 분말제/흡입제, 미분류",20171106,"소아는 체중당 체표면적의 비율이 성인보다 커서 코르티코이드로 인해 HPA축(시상하부-뇌하수체-부신 축) 억제, 쿠싱증후군, 발육장애, 두개내압항진 등이 나타나기 쉬움","","정상","12세 미만"
4017,"특정연령대금기","단일",D001153,"strontium chloride","스트론티움 클로라이드","","[C092953]염화스트론튬/[I003931]염화스트론튬(89 Sr)/[M092953]염화스트론튬/[M093575]염화스트론튬(89 Sr)","[04310]방사성 의약품","용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20181102,"","","정상","12세 미만"
4020,"특정연령대금기","복합",D000673,Cobicistat,"코비시스타트","[D000150]Atazanavir(아타자나비르)","[M256270]코비시스타트이산화규소/[M249264]아타자나비어황산염/[M263079]아타자나비르황산염","[06290]기타의 화학요법제","정제",20181102,"핵황달의 위험 나타날 수 있음.","","정상","3개월 미만"
4021,"특정연령대금기","복합",D000673,Cobicistat,"코비시스타트","[D000395]Darunavir(다루나비르)","[M256270]코비시스타트이산화규소/[M258751]다루나비르에탄올레이트","[06290]기타의 화학요법제","정제",20181102,"안전성 및 유효성 미확립생후 23-26일 랫트에서 사망 관찰됨.","","정상","36개월 미만"
4022,"특정연령대금기","단일",D000309,Piroxicam,"피록시캄","","[M071634]피록시캄","[01140]해열.진통.소염제/[02640]진통.진양.수렴.소염제","정제/캡슐/용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제",20181102,"중증의 위장관계 이상반응을 일으킬 위험은 연령에 따라 증가함. 고령자는 중대한 위장관계 이상반응의 위험이 더 클 수 있음.","","정상","80세 이상"
4026,"특정연령대금기","복합",D001157,"live attenuated influenza virus type A (H1N1)","약독인플루엔자생바이러스A형(H1N1)","[D001159]live attenuated influenza virus type A (H3N2)(약독인플루엔자 생바이러스 A형 (H3N2))/[D001160]live attenuated influenza virus type B(약독인플루엔자 생바이러스 B형)","[A004450]약독인플루엔자생바이러스A형(A/California/7/2009, H1N1)/[A004451]약독인플루엔자생바이러스A형(A/Texas/50/2012, H3N2)/[A004452]약독인플루엔자생바이러스B형(B/Massachusetts/2/2012)","","점비액제",20181102,"고위험의 기저질환이 있는 피험자에 대해 이 약의 안전성을 평가한 결과 위약 대비 플루미스트 투여군에서 인후염이 발생","","정상","50세 이상"
4016,"특정연령대금기","복합",D001152,chlorhexidine,"클로르헥시딘","[D000709]Lidocaine(리도카인)","[C040620]염산클로르헥시딘/[C051536]글루콘산클로르헥시딘액/[C081338]초산클로르헥시딘/[C083151]디글루콘산클로르헥시딘/[C084526]글루콘산클로르헥시딘/[C088672]글루콘산클로르헥시딘액20%/[C089477]글로콘산클로르헥시딘액/[C315323]클로르헥시딘디글루코네이트/[C315339]클로르헥시딘디글루코네이트 20%/[C409535]클로르헥시딘/[I004578]클로르헥시딘/[I004579]초산클로르헥시딘/[I004580]클로르헥시딘글루콘산염/[I004581]클로르헥시딘염산염/[M040620]염산클로르헥시딘/[M051536]글루콘산클로르헥시딘액/[M081338]초산클로르헥시딘/[M084526]글루콘산클로르헥시딘/[M088672]글루콘산클로르헥시딘액20%/[M089477]글로콘산클로르헥시딘액/[M106679]초산클로르헥시딘연고/[M202318]20%글루콘산클로르헥시딘액/[M203914]클로르헥시딘글루코네이트/[M203915]클로르헥시딘염산염/[M203916]클로르헥시딘이초산염/[M207602]글루콘산클로르헥시딘액(20%)/[M214668]글루콘산 클로르헥시딘액/[M223220]클로르헥시딘글루콘산염 액/[M224233]클로르헥시딘글루콘산염/[M234944]클로르헥시딘디글루콘산액/[M241336]20% 클로르헥시딘글루콘산염 용액/[M243030]글루콘산클로르헥시딘액/[M244239]클로르헥시딘글루콘산염액/[M246214]20% 글루콘산클로르헥시딘/[M246507]클로르헥시딘글루코네이트용액/[M246648]클로르헥시딘글루콘산염액 20%/[M247682]클로르헥시딘아세트산염/[M256314]글루콘산클로르헥시딘 액/[M260778]클로르헥시딘디글루코네이트액/[M040131]리도카인/[M050364]염산리도카인/[M203064]리도카인염산염일수화물/[M222842]리도카인염산염수화물/[M241764]리도카인염산염","[01210]국소마취제","겔",20181102,"","","삭제","24개월 미만"
4018,"특정연령대금기","복합",D000092,Dihydrocodeine,"디히드로코데인","[D000893]Chlorpheniramine(클로르페니라민)/[D001116]Methylephedrine(메틸에페드린)/[D000493]Guaifenesin(구아이페네신)","[M051341]주석산수소디히드로코데인/[M247988]디히드로코데인주석산염/[M249060]디히드로코데인타르타르산염/[M261072]디히드로코데인타르타르산염/[M040616]말레인산클로르페니라민/[M050213]말레인산덱스클로르페니라민/[M051529]클로르페니라민/[M082701]디엘말레인산클로르페니라민/[M083325]디말레인산클로르페니라민/[M099959]말레인산클로로페니라민/[M100018]말레산클로르페니라민/[M100476]디말레인산클로르페니라민/[M101581]디엘말레인산클로르페니라민/[M200471]말레인산클로르페니라민제피과립/[M202197]D-말레인산클로르페니라민/[M202204]DL-말레인산클로르페니라민/[M203913]클로르페니라민말레인산염/[M212847]클로르페니라민말레이트/[M223211]클로르페니라민말레산염/[M223212]d-클로르페니라민말레산염/[M223213]클로르페니라민말레산염 산/[M223214]클로르페니라민말레산염 정/[M223215]클로르페니라민말레산염 주사액/[M226783]dl-클로르페니라민말레산염/[M249715]덱스클로르페니라민 말레산염/[M251936]덱스클로르페니라민말레이트/[A006116]메틸에페드린/[I006391]dl-메틸에페드린염산염/[M204422]dl-메틸에페드린염산염/[M223022]dl-메틸에페드린염산염 산 10%/[M235519]디엘메틸에페드린염산염/[M240608]dI-메틸에페드린염산염/[M240859]디엘-메틸에페드린염산염/[M252389]㎗-메틸에페드린염산염/[M264046]DL-메틸에페드린염산염/[M050058]구아이페네신","[02220]진해거담제","시럽/정제",20181102,"12세 미만 소아는 호흡억제 감수성이 큼.12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.","","정상","12세 미만"
4019,"특정연령대금기","복합",D000092,Dihydrocodeine,"디히드로코데인","[D000893]Chlorpheniramine(클로르페니라민)/[D001116]Methylephedrine(메틸에페드린)/[D000852]Caffeine(카페인)","[M051341]주석산수소디히드로코데인/[M247988]디히드로코데인주석산염/[M249060]디히드로코데인타르타르산염/[M261072]디히드로코데인타르타르산염/[M040616]말레인산클로르페니라민/[M050213]말레인산덱스클로르페니라민/[M051529]클로르페니라민/[M082701]디엘말레인산클로르페니라민/[M083325]디말레인산클로르페니라민/[M099959]말레인산클로로페니라민/[M100018]말레산클로르페니라민/[M100476]디말레인산클로르페니라민/[M101581]디엘말레인산클로르페니라민/[M200471]말레인산클로르페니라민제피과립/[M202197]D-말레인산클로르페니라민/[M202204]DL-말레인산클로르페니라민/[M203913]클로르페니라민말레인산염/[M212847]클로르페니라민말레이트/[M223211]클로르페니라민말레산염/[M223212]d-클로르페니라민말레산염/[M223213]클로르페니라민말레산염 산/[M223214]클로르페니라민말레산염 정/[M223215]클로르페니라민말레산염 주사액/[M226783]dl-클로르페니라민말레산염/[M249715]덱스클로르페니라민 말레산염/[M251936]덱스클로르페니라민말레이트/[A006116]메틸에페드린/[I006391]dl-메틸에페드린염산염/[M204422]dl-메틸에페드린염산염/[M223022]dl-메틸에페드린염산염 산 10%/[M235519]디엘메틸에페드린염산염/[M240608]dI-메틸에페드린염산염/[M240859]디엘-메틸에페드린염산염/[M252389]㎗-메틸에페드린염산염/[M264046]DL-메틸에페드린염산염/[M040579]카페인(함수)/[M040580]무수카페인/[M090611]카페인/[M223183]카페인무수물/[M223184]카페인수화물/[M241017]무수물카페인","[02220]진해거담제","정제",20181102,"12세 미만 소아는 호흡억제 감수성이 큼.12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.","","정상","12세 미만"
4045,"특정연령대금기","단일",D001068,Propofol,"프로포폴","","[I003335]프로포폴/[M082350]프로포폴/[M260874]프로포폴","","용액주사제",20181102,"신생아에게 마취 목적으로 투여 시 심장-호흡기계 억제 보고. 후두염 및 후두개염으로 진단된 소아에게 진정 목적으로 이 약을 장기간(3~5일) 투여 시 사망 보고","","정상","36개월 미만"
4047,"특정연령대금기","복합",D001155,naltrexone,"날트랙손","[D000018]Bupropion Hydrochloride(부프로피온염산염)","[C089318]염산날트렉손/[I002456]날트렉손/[I002457]염산날트렉손/[M089318]염산날트렉손/[M254702]날트렉손염산염/[I000166]부프로피온염산염/[M095783]염산부프로피온/[M233238]부프로피온염산염","","서방정",20181102,"18세 이하 소아 및 청소년에서 안전성 및 유효성 미확립.  이 약을 포함한 항우울제는 소아, 청소년 등의 나이가 어린 환자에서 자살에 대한 생각 및 행동에 대한 위험을 증가시키는 것으로 알려져 있음.","","정상","18세 이하"
4023,"특정연령대금기","복합",D001154,"polymyxin B","폴리믹신 비","[D000199]Dexamethasone(덱사메타손)/[D000603]Neomycin(네오마이신)","[M020164]황산폴리믹신비/[M202139]황산폴리믹신B/[M222901]폴리믹스B황산염/[M233313]폴리믹신B황산염/[M247930]폴리믹신 B/[M040080]덱사메타손/[M050208]인산덱사메타손/[M082700]덱사메타손인산나트륨/[M085432]디나트륨인산덱사메타손/[M222954]덱사메타손디나트륨인산염/[M256848]덱사메타손포스페이트이나트륨/[M258481]덱사메타손팔미테이트/[M260226]덱사메타손시페실레이트/[M260415]덱사메타손시페실레이트(미분화)/[M020009]황산네오마이신/[M202893]네오마이신황산염","[01310]안과용제","점안용액제/용액용점안분말제/현탁액점안제/안연고제/안겔/점안주사제",20181102,"소아에서 코르티코스테로이드 유발성 고안압증 위험이 더 높을 수 있고 성인보다 더 일찍 발생할 수 있음.","","정상","4주 미만"
4024,"특정연령대금기","복합",D000092,Dihydrocodeine,"디히드로코데인","[D000893]Chlorpheniramine(클로르페니라민)/[D001116]Methylephedrine(메틸에페드린)/[D001156]ammonium chloride(암모늄염)","[M051341]주석산수소디히드로코데인/[M247988]디히드로코데인주석산염/[M249060]디히드로코데인타르타르산염/[M261072]디히드로코데인타르타르산염/[M040616]말레인산클로르페니라민/[M050213]말레인산덱스클로르페니라민/[M051529]클로르페니라민/[M082701]디엘말레인산클로르페니라민/[M083325]디말레인산클로르페니라민/[M099959]말레인산클로로페니라민/[M100018]말레산클로르페니라민/[M100476]디말레인산클로르페니라민/[M101581]디엘말레인산클로르페니라민/[M200471]말레인산클로르페니라민제피과립/[M202197]D-말레인산클로르페니라민/[M202204]DL-말레인산클로르페니라민/[M203913]클로르페니라민말레인산염/[M212847]클로르페니라민말레이트/[M223211]클로르페니라민말레산염/[M223212]d-클로르페니라민말레산염/[M223213]클로르페니라민말레산염 산/[M223214]클로르페니라민말레산염 정/[M223215]클로르페니라민말레산염 주사액/[M226783]dl-클로르페니라민말레산염/[M249715]덱스클로르페니라민 말레산염/[M251936]덱스클로르페니라민말레이트/[A006116]메틸에페드린/[I006391]dl-메틸에페드린염산염/[M204422]dl-메틸에페드린염산염/[M223022]dl-메틸에페드린염산염 산 10%/[M235519]디엘메틸에페드린염산염/[M240608]dI-메틸에페드린염산염/[M240859]디엘-메틸에페드린염산염/[M252389]㎗-메틸에페드린염산염/[M264046]DL-메틸에페드린염산염/[C040435]염화암모늄/[I004220]염화암모늄/[M040435]염화암모늄/[M095727]염화암모늄","[02220]진해거담제","시럽",20181102,"12세 미만 소아는 호흡억제 감수성이 큼.12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.","","정상","12세 미만"
4046,"특정연령대금기","복합",D001152,chlorhexidine,"클로르헥시딘","[D000709]Lidocaine(리도카인)","[C040620]염산클로르헥시딘/[C051536]글루콘산클로르헥시딘액/[C081338]초산클로르헥시딘/[C083151]디글루콘산클로르헥시딘/[C084526]글루콘산클로르헥시딘/[C088672]글루콘산클로르헥시딘액20%/[C089477]글로콘산클로르헥시딘액/[C315323]클로르헥시딘디글루코네이트/[C315339]클로르헥시딘디글루코네이트 20%/[C409535]클로르헥시딘/[I004578]클로르헥시딘/[I004579]초산클로르헥시딘/[I004580]클로르헥시딘글루콘산염/[I004581]클로르헥시딘염산염/[M040620]염산클로르헥시딘/[M051536]글루콘산클로르헥시딘액/[M081338]초산클로르헥시딘/[M084526]글루콘산클로르헥시딘/[M088672]글루콘산클로르헥시딘액20%/[M089477]글로콘산클로르헥시딘액/[M106679]초산클로르헥시딘연고/[M202318]20%글루콘산클로르헥시딘액/[M203914]클로르헥시딘글루코네이트/[M203915]클로르헥시딘염산염/[M203916]클로르헥시딘이초산염/[M207602]글루콘산클로르헥시딘액(20%)/[M214668]글루콘산 클로르헥시딘액/[M223220]클로르헥시딘글루콘산염 액/[M224233]클로르헥시딘글루콘산염/[M234944]클로르헥시딘디글루콘산액/[M241336]20% 클로르헥시딘글루콘산염 용액/[M243030]글루콘산클로르헥시딘액/[M244239]클로르헥시딘글루콘산염액/[M246214]20% 글루콘산클로르헥시딘/[M246507]클로르헥시딘글루코네이트용액/[M246648]클로르헥시딘글루콘산염액 20%/[M247682]클로르헥시딘아세트산염/[M256314]글루콘산클로르헥시딘 액/[M260778]클로르헥시딘디글루코네이트액/[M040131]리도카인/[M050364]염산리도카인/[M203064]리도카인염산염일수화물/[M222842]리도카인염산염수화물/[M241764]리도카인염산염","[01210]국소마취제","겔",20181102,"","","정상","24개월 미만"
4048,"특정연령대금기","복합",D001155,naltrexone,"날트랙손","[D000018]Bupropion Hydrochloride(부프로피온염산염)","[C089318]염산날트렉손/[I002456]날트렉손/[I002457]염산날트렉손/[M089318]염산날트렉손/[M254702]날트렉손염산염/[I000166]부프로피온염산염/[M095783]염산부프로피온/[M233238]부프로피온염산염","","서방정",20181102,"고령자에서 이 약의 중추신경계 이상반응에 대한 민감성이 더 크게 나타날 수 있음.  이 약은 대체로 신장에서 배설된다고 알려져 있으므로, 신기능이 감소되어 있을 가능성이 큰 고령의 환자는 이상 반응의 위험성이 더 클 수 있음.","","정상","75세 이상"
4049,"특정연령대금기","복합",D001157,"live attenuated influenza virus type A (H1N1)","약독인플루엔자생바이러스A형(H1N1)","[D001159]live attenuated influenza virus type A (H3N2)(약독인플루엔자 생바이러스 A형 (H3N2))/[D001160]live attenuated influenza virus type B(약독인플루엔자 생바이러스 B형)","[A004450]약독인플루엔자생바이러스A형(A/California/7/2009, H1N1)/[A004451]약독인플루엔자생바이러스A형(A/Texas/50/2012, H3N2)/[A004452]약독인플루엔자생바이러스B형(B/Massachusetts/2/2012)","","점비액제",20181102,"안전성 미확립, 천명 위험 및 입원 증가","","정상","24개월 미만"
4086,"특정연령대금기","단일",D000773,Tramadol,"트라마돌","","[M080418]염산트라마돌/[M104509]염산트라마돌지속성제피과립/[M222893]트라마돌염산염/[M255410]트라마돌염산염","","캡슐/서방정/발포정/용액주사제/서방성캡슐제, 펠렛",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","정상","12세 미만"
4087,"특정연령대금기","복합",D000773,Tramadol,"트라마돌","[D000147]Acetaminophen(아세트아미노펜)","[M080418]염산트라마돌/[M104509]염산트라마돌지속성제피과립/[M222893]트라마돌염산염/[M255410]트라마돌염산염/[M040353]아세트아미노펜/[M082309]아세트아미노펜제피세립/[M233006]아세트아미노펜 DC 500/600/[M246556]아세트아미노펜 (미분화)/[M262287]아세트아미노펜 과립","[01140]해열.진통.소염제","정제/서방정",20190522,"소아에서 생명에 치명적인 호흡 억제 및 사망 발생","","정상","12세 미만"
4088,"특정연령대금기","단일",D000033,Acamprosate,"아캄프로세이트","","[M102626]아캄프로세이트칼슘","[01190]기타의 중추신경용약","정제",20190522,"65세 이상에서 안전성 및 유효성 미확립. 연령이 높아질 수록 신장기능이 저하되어 이 약이 축적될 수 있음.","","정상","65세 이상"
4191,"특정연령대금기","단일",D000226,Mequitazine,"메퀴타진","","[M050446]메퀴타진","","",20161230,"2세 이하 영아에 투여하지 말 것.다른 페노치아진계 약물을 소아(특히 2세 이하)에 투여한 경우 유아돌연사망증후군(SIDS) 및 유아 수면시 무호흡발작이 나타났다는 보고 있음.","","정상","24개월 미만"
4416,"특정연령대금기","단일",D000641,Brimonidine,"브리모니딘","","[M090423]주석산브리모니딘/[M251494]브리모니딘타르타르산염/[M255020]브리모니딘타르타르산염","[02690]기타의 외피용약","피부용겔제",20191217,"안전성 및 유효성 미확립","","정상","18세 미만"
4417,"특정연령대금기","단일",D000647,Cetirizine,"세티리진","","[M051285]염산세티리진/[M222857]세티리진염산염","[01410]항히스타민제","정제/캡슐",20140109,"안전성 및 유효성 미확립","","정상","6세 미만"
4418,"특정연령대금기","단일",D000097,Fentanyl,"펜타닐","","[M210478]구연산펜타닐/[M223286]펜타닐시트르산염/[M230151]펜타닐/[M259588]펜타닐시트르산염(미분화)/[M261073]펜타닐","[08210]합성마약","설하정/박칼정/트로키제/정량액상분무제",20191217,"(구강정) 적절한 투여 용량 및 안전성 미확립, (박칼정, 설하정, 점비액제) 안전성 및 유효성 미확립","","정상","18세 미만"
4960,"특정연령대금기","단일",D001369,"Dioctahedral smectite","디옥타헤드랄스멕타이트","","[A000193]디옥타헤드랄스멕타이트/[M084602]디옥타헤드랄스멕타이트","","현탁액",20201228,"","","정상","24개월 미만"
4961,"특정연령대금기","복합",D001370,Kaolin,"카올린","[D001371]Berberine tannate(베르베린탄닌산염)/[D001372]Pectin(펙틴)","[A001083]카올린/[M040574]카올린/[M223040]베르베린탄닌산염/[A001293]펙틴/[M051732]펙틴","","액상시럽제",20201228,"","","정상","19세 미만"
4962,"특정연령대금기","단일",D001373,Hydrotalcite,"히드로탈시트","","[A001465]히드로탈시트/[M051022]히드로탈시트","","과립/산제",20201228,"","","정상","15세 미만"
4963,"특정연령대금기","복합",D001373,Hydrotalcite,"히드로탈시트","[D001374]Azulene(아줄렌)/[D001785]Glutamine(글루타민)","[A001465]히드로탈시트/[M051022]히드로탈시트/[A000742]아줄렌/[M113242]아줄렌25%/[M083069]글루타민","","추어블정(저작정)",20201228,"","","정상","15세 미만"
