TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,FORM_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MAIN_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,INGR_ENG_NAME_FULL,CHANGE_DATE
"특정연령대금기","단일",D000440,"Benztropine Mesylate","벤즈트로핀메실산염","","나정",198600614,"명인벤즈트로핀메실산염정1밀리그램",19860217,"명인제약(주)","흰색 원형의 정제",01190,"기타의 중추신경용약","전문의약품","[M247864]벤즈트로핀메실산염",20140109,"생명을 위협하는 경우를 제외하고는 3세 미만 소아에 사용하지 말 것","","Benztropine Mesylate(벤즈트로핀메실산염)",20100107
"특정연령대금기","단일",D000440,"Benztropine Mesylate","벤즈트로핀메실산염","","나정",198700736,"환인벤즈트로핀정1밀리그램(벤즈트로핀메실산염)",19870418,"환인제약(주)","황색의 원형정제",01190,"기타의 중추신경용약","전문의약품","[M247864]벤즈트로핀메실산염",20140109,"생명을 위협하는 경우를 제외하고는 3세 미만 소아에 사용하지 말 것","","Benztropine Mesylate(벤즈트로핀메실산염)",20160818
"특정연령대금기","단일",D000479,"Clobetasol Propionate","클로베타솔프로피오네이트","","피부연고제",198700788,"도모호론연고(클로베타솔프로피오네이트)",19870513,"(주)동구바이오제약","반투명한 흰색-미황색의 전질균등한 연고제",02640,"진통.진양.수렴.소염제","전문의약품","[M223224]클로베타솔프로피오네이트",20140109,"소아는 체중당 체표면적의 비율이 성인보다 커서 코르티코이드로 인해 HPA축(시상하부-뇌하수체-부신 축) 억제, 쿠싱증후군, 발육장애, 두개내압항진 등이 나타나기 쉬움","","Clobetasol Propionate(클로베타솔프로피오네이트)",20220129
"특정연령대금기","단일",D000142,"Ciprofloxacin Hydrochloride","시프로플록사신염산염","","필름코팅정",198801052,"사이톱신정(시프로플록사신염산염)",19880628,"에이치케이이노엔(주)","흰색의 원형 필름코팅정제",06290,"기타의 화학요법제","전문의약품","[M242850]시프로플록사신염산염",20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함","","Ciprofloxacin Hydrochloride(시프로플록사신염산염)",20260323
"특정연령대금기","단일",D000142,"Ciprofloxacin Hydrochloride Hydrate","시프로플록사신염산염수화물","","필름코팅정",198902238,"후록신정(시프로플록사신염산염수화물)(수출용)",19890128,"(주)휴온스","백색또는 미황색의 장방형 제피정",06290,"기타의 화학요법제","전문의약품","[M223091]시프로플록사신염산염수화물",20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함","","Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물)",20260323
"특정연령대금기","단일",D000506,"Diclofenac Beta-Dimethylaminoethanol","디클로페낙β-디메틸아미노에탄올","","용액주사제",198902280,"디크놀주사(디클로페낙β-디메틸아미노에탄올)",19890918,"명문제약(주)","이약은 무색-미황색의 투명한 용액이 든 무색투명한 앰플제이다",01140,"해열.진통.소염제","전문의약품","[M252249]디클로페낙β-디메틸아미노에탄올",20140109,"벤질알코올은 조숙아에서 치명적인 가쁜 호흡증상과 연관이 있는 것으로 보고됨","","Diclofenac Beta-Dimethylaminoethanol(디클로페낙β-디메틸아미노에탄올)",20250415
"특정연령대금기","단일",D000142,Ciprofloxacin,"시프로플록사신","","용액주사제",199000351,"싸이신주사100밀리그램,200밀리그램,400밀리그램(시프로플록사신)",19900531,"일동제약(주)","(수출용)[유리용기]무색의 액체가 든 무색 바이알의 주사제, (내수용)[기타용기]폴리프로필렌, 폴리염화비닐, 다층필름플라스틱용기에 든 무색 내지 미황색의 투명한 액,            [유리용기]무색 내지 미황색의 투명한 액이 든 무색 바이알의 주사제",06290,"기타의 화학요법제","전문의약품","[M091139]시프로플록사신/[M091139]시프로플록사신",20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함","","Ciprofloxacin(시프로플록사신)",20260323
"특정연령대금기","단일",D000142,"Ciprofloxacin Hydrochloride","시프로플록사신염산염","","필름코팅정",199000362,"싸이신정250밀리그램(시프로플록사신염산염)",19900512,"일동제약(주)","백색의 원형필름 제피정",06290,"기타의 화학요법제","전문의약품","[M242850]시프로플록사신염산염",20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함","","Ciprofloxacin Hydrochloride(시프로플록사신염산염)",20260323
"특정연령대금기","단일",D000142,"Ciprofloxacin Hydrochloride","시프로플록사신염산염","","필름코팅정",199000363,"싸이신정500밀리그램(시프로플록사신염산염)",19900512,"일동제약(주)","백색의 타원형 필름제피정",06290,"기타의 화학요법제","전문의약품","[M242850]시프로플록사신염산염",20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함","","Ciprofloxacin Hydrochloride(시프로플록사신염산염)",20260323
"특정연령대금기","단일",D000584,"Chlorpromazine Hydrochloride","클로르프로마진염산염","","당의정",199000979,"명인클로르프로마진염산염정200mg",19900320,"명인제약(주)","흰색의 장방형 당의정",01170,"정신신경용제","전문의약품","[M223216]클로르프로마진염산염",20140109,"추체외로증상 특히 운동장애가 나타나기 쉬움","","Chlorpromazine Hydrochloride(클로르프로마진염산염)",20210325
"특정연령대금기","단일",D000142,"Ciprofloxacin Hydrochloride Hydrate","시프로플록사신염산염수화물","","필름코팅정",199001346,"씨록정250밀리그램(시프로플록사신염산염수화물)",19900813,"한국유나이티드제약(주)","백색의 원형 필름코팅정제",06290,"기타의 화학요법제","전문의약품","[M223091]시프로플록사신염산염수화물",20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함","","Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물)",20260323
