TYPE_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,FORM_CODE_NAME,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MIX,MAIN_INGR,PROHBT_CONTENT,REMARK,CHANGE_DATE,BIZRNO
"분할주의",202300599,"자누디엠서방정100/1000밀리그램",2023February17th,"서방성필름코팅정","국제약품(주)","밝은 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,2078100309
"분할주의",202300600,"자누디엠서방정50/1000밀리그램",2023February17th,"서방성필름코팅정","국제약품(주)","밝은 녹색의 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,2078100309
"분할주의",202300601,"자누디엠서방정50/500밀리그램",2023February17th,"서방성필름코팅정","국제약품(주)","연한 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,2078100309
"분할주의",202300602,"휴글리아엠엑스알서방정50/500밀리그램(시타글립틴, 메트포르민)",2023February17th,"서방성필름코팅정","(주)휴온스","연한 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,8638700270
"분할주의",202300603,"휴글리아엠엑스알서방정50/1000밀리그램(시타글립틴, 메트포르민)",2023February17th,"서방성필름코팅정","(주)휴온스","밝은 녹색의 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,8638700270
"분할주의",202300604,"휴글리아엠엑스알서방정100/1000밀리그램(시타글립틴, 메트포르민)",2023February17th,"서방성필름코팅정","(주)휴온스","밝은 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,8638700270
"분할주의",202300606,"글로시타포민서방정50/500밀리그램",2023February17th,"서방성필름코팅정","(주)킵스바이오파마","연한 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,2098126571
"분할주의",202300607,"글로시타포민서방정50/1000밀리그램",2023February17th,"서방성필름코팅정","(주)킵스바이오파마","밝은 녹색의 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,2098126571
"분할주의",202300608,"글로시타포민서방정100/1000밀리그램",2023February17th,"서방성필름코팅정","(주)킵스바이오파마","밝은 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,2098126571
"분할주의",202300609,"자누아틴듀오서방정100/1000밀리그램",2023February17th,"서방성필름코팅정","(주)팜젠사이언스","밝은 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,1248136540
"분할주의",202300610,"자누아틴듀오서방정50/1000밀리그램",2023February17th,"서방성필름코팅정","(주)팜젠사이언스","밝은 녹색의 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,1248136540
"분할주의",202300611,"자누아틴듀오서방정50/500밀리그램",2023February17th,"서방성필름코팅정","(주)팜젠사이언스","연한 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,1248136540
"분할주의",202300612,"시타티딘듀오엑스알서방정50/500밀리그램",2023February17th,"서방성필름코팅정","(주)티디에스팜","연한 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,3038134897
"분할주의",202300613,"시타티딘듀오엑스알서방정50/1000밀리그램",2023February17th,"서방성필름코팅정","(주)티디에스팜","밝은 녹색의 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,3038134897
"분할주의",202300614,"시타티딘듀오엑스알서방정100/1000밀리그램",2023February17th,"서방성필름코팅정","(주)티디에스팜","밝은 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230526,3038134897
"분할주의",202300615,"자누그립틴듀오엑스알서방정50/500밀리그램",2023February17th,"서방성필름코팅정","(주)시어스제약","연한 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230602,5768100700
"분할주의",202300616,"자누그립틴듀오엑스알서방정50/1000밀리그램",2023February17th,"서방성필름코팅정","(주)시어스제약","밝은 녹색의 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230602,5768100700
"분할주의",202300617,"자누그립틴듀오엑스알서방정100/1000밀리그램",2023February17th,"서방성필름코팅정","(주)시어스제약","밝은 파랑색의 양면이 볼록한 타원형 서방성 필름코팅정제",03960,"당뇨병용제","전문의약품","복합","[M266925]시타글립틴염산염수화물/[M244179]메트포르민염산염","분할불가","",20230602,5768100700
"분할주의",202301018,"글루파엑스알서방정500밀리그램(메트포르민염산염)",2023March23rd,"서방성필름코팅정","(주)다림바이오텍","흰색의 장방형 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","단일","[M244179]메트포르민염산염","분할불가","",20230712,1248177594
"분할주의",202301088,"엘탄서방정60밀리그램(묽은이소소르비드일질산염)",2023March31st,"서방정","에리슨제약(주)","흰색의 장방형 서방정",02170,"혈관확장제","전문의약품","단일","[M258776]묽은이소소르비드일질산염","분할불가","","",1248707538
"분할주의",202301185,"활짝정",2023April11th,"장용성필름코팅정","동화약품(주)","녹색의 장방형 장용성 필름코팅정",02330,"건위소화제","일반의약품","복합","[M040678]판크레아틴/[M223167]우르소데옥시콜산/[M223083]시메티콘/[M050379]리파제/[M095415]브로멜라인/[M110355]건강 가루/[M110456]사인 가루","분할불가","","",1108100102
"분할주의",202301430,"듀비메트에스서방정0.5/100/1000밀리그램",2023May2nd,"서방성필름코팅정","(주)종근당","파란색의 양면이 볼록한 타원형의 서방성 필름코팅정",03960,"당뇨병용제","전문의약품","복합","[M244179]메트포르민염산염/[M255021]로베글리타존황산염/[M251915]시타글립틴인산염수화물","분할불가","",20240717,3128560679
