TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,FORM_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MAIN_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,INGR_ENG_NAME_FULL,CHANGE_DATE
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201403431,"프로센골드연질캡슐(나프록센)",20140728,"명문제약(주)","미황색 내지 연한 청록색의 투명한 내용물을 함유하는 청록색 투명의 장방형 연질캡슐제",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000422,Risperidone,"리스페리돈","[M086310]리스페리돈","서방성현탁액용동결건조분말주사제",201403450,"동국리스페리돈데포주사25밀리그램(리스페리돈)(수출용)",20140728,"동국제약(주)","흰색 또는 거의 흰색의 가루가 충진된 무색투명한 바이알과 무색투명한 용액이 충진된 무색투명한 앰플",01170,"정신신경용제","전문의약품","[M086310]리스페리돈",20210715,"","","Risperidone(리스페리돈)",20231129
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201403474,"경남나프록센연질캡슐",20140729,"경남제약(주)","무색의 투명한 액이 든 청록색의 투명한 타원형 연질캡슐",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000983,Piroxicam,"피록시캄","[M071634]피록시캄","피부용겔제",201403531,"필로젠겔(피록시캄)",20140731,"(주)제뉴파마","엷은 황색의 투명한 겔제",02640,"진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄",20210715,"","","Piroxicam(피록시캄)",20190724
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201403877,"나리센연질캡슐(나프록센)",20140820,"주식회사제뉴원사이언스","미황색의 투명한 유상 내용물이 든 연청록색의 투명한 장방형 연질캡슐",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000280,Talniflumate,"탈니플루메이트","[M081412]탈니플루메이트","필름코팅정",201403939,"휴리트정(탈니플루메이트)",20140822,"(주)휴비스트제약","노란색의 원형 필름코팅정",01140,"해열.진통.소염제","전문의약품","[M081412]탈니플루메이트",20210715,"","","Talniflumate(탈니플루메이트)",20190911
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201403991,"프리센연질캡슐(나프록센)",20140827,"(주)씨엠지제약","미황색의 투명한 유상 내용물이 든 주황색의 투명한 장방형 연질캡슐",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201404125,"다나센연질캡슐(나프록센)",20140904,"(주)에이프로젠바이오로직스","무색의 투명한 액이 든 청록색의 투명한 타원형 연질캡슐",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000422,Risperidone,"리스페리돈","[M086310]리스페리돈","필름코팅정",201404258,"피엠에스리스페리돈정1밀리그램(리스페리돈)",20140918,"파마사이언스코리아(주)","흰색의 장방형 필름코팅정",01170,"정신신경용제","전문의약품","[M086310]리스페리돈",20210715,"","","Risperidone(리스페리돈)",20231129
"노인주의","단일",D000982,Naproxen,"나프록센","[M050116]나프록센","연질캡슐제, 액상",201404406,"페인엔젤센연질캡슐(나프록센)",20140926,"제이더블유중외제약(주)","무색 내지 연한 주황색의 투명한 내용물을 함유한 주황색의 투명한 타원형 연질캡슐",01140,"해열.진통.소염제","일반의약품","[M050116]나프록센",20210715,"","","Naproxen(나프록센)",20241212
"노인주의","단일",D000422,Risperidone,"리스페리돈","[M086310]리스페리돈","필름코팅정",201404520,"피엠에스리스페리돈정2밀리그램(리스페리돈)",20140930,"파마사이언스코리아(주)","연한 오렌지색의 장방형 필름코팅정",01170,"정신신경용제","전문의약품","[M086310]리스페리돈",20210715,"","","Risperidone(리스페리돈)",20231129
